policy,representation,model_seed,ablation,case_id,seed,object_count,condition,layout_mode,success,bilateral_contact,stable_lift,wrong_object_stable_grasp,dropped,placement,ik_failure,physics_failure,steps,termination_reason,physics_hash,initial_state_hash,transport_progress,transport_progress_rate,premature_open,action_saturation_rate,ik_projection_rate,zero_pose_projection_rate,mean_ik_projection_scale,post_placement_reclose,first_bilateral_object,target_first_contact,target_bilateral_contact,stable_target_grasp,first_bilateral_target_substep,first_stable_target_substep,stable_target_substeps,longest_stable_target_run,wrong_object_interaction,dropped_target,strict_containment,receptacle_base_contact,receptacle_wall_contact,strict_placement,gripper_released,tcp_retreated,strict_task_success,containment_margin_x,containment_margin_y,rollout_device,mean_ensemble_size,gripper_switch_count
graph_edge_shuffle_seed_0,graph,0,edge_shuffle,crowded_ood:4:1824404925,1824404925,4,crowded_ood,crowded,False,False,False,False,False,False,False,False,180,timeout,aa48439733886bd583b01221039413a8842465cf1179720858e892cb1800f5d1,da79e450b0af349d8d457b0472e623beedbc0b195329e70811364adfa3283393,0.0,0.0,False,0.4888888888888889,0.42777777777777776,0.0,0.7430555555555556,False,,False,False,False,,,0,0,False,False,False,False,False,False,False,False,False,-0.2385977502363405,-0.16049626650067797,cpu,7.844444444444444,1
graph_seed_0,graph,0,none,crowded_ood:4:2956408373,2956408373,4,crowded_ood,crowded,True,True,True,False,False,True,False,False,102,success,aa48439733886bd583b01221039413a8842465cf1179720858e892cb1800f5d1,338e56118c058fd641819ac5965b8a4912ffe2fee6e2a2b57c254c21cc32e487,0.19945883192121983,0.9441659390805512,False,0.17647058823529413,0.0,0.0,1.0,False,object_0,True,True,True,849,931,1484,962,False,False,True,True,False,True,True,True,True,0.017123015748886583,0.03187191080334632,cpu,7.7254901960784315,2
graph_edge_shuffle_seed_0,graph,0,edge_shuffle,crowded_ood:4:2956408373,2956408373,4,crowded_ood,crowded,False,True,True,False,False,False,False,False,180,timeout,aa48439733886bd583b01221039413a8842465cf1179720858e892cb1800f5d1,338e56118c058fd641819ac5965b8a4912ffe2fee6e2a2b57c254c21cc32e487,0.1698262132704258,0.8888453377057915,False,0.08888888888888889,0.03888888888888889,0.0,0.9805555555555555,False,object_0,True,True,True,962,1063,3281,2242,False,False,True,False,False,False,False,False,False,-0.047516361909955035,0.025144992586031728,cpu,7.844444444444444,1
graph_seed_0,graph,0,none,crowded_ood:4:1546288831,1546288831,4,crowded_ood,crowded,True,True,True,False,False,True,False,False,104,success,aa48439733886bd583b01221039413a8842465cf1179720858e892cb1800f5d1,bcd9ef80f9d6d1772fe63555b086caf9054fe772f5b2df134f07529f793342de,0.2652931325137615,0.9744859289617636,False,0.19230769230769232,0.0,0.0,1.0,False,object_1,True,True,True,696,783,1672,1188,False,False,True,True,False,True,True,True,True,0.021313188472891566,0.03012357419098443,cpu,7.730769230769231,2
graph_edge_shuffle_seed_0,graph,0,edge_shuffle,crowded_ood:4:1546288831,1546288831,4,crowded_ood,crowded,True,True,True,False,False,True,False,False,107,success,aa48439733886bd583b01221039413a8842465cf1179720858e892cb1800f5d1,bcd9ef80f9d6d1772fe63555b086caf9054fe772f5b2df134f07529f793342de,0.26953422286896966,0.9986762176525507,False,0.1588785046728972,0.0,0.0,1.0,False,object_1,True,True,True,706,802,1671,864,False,False,True,True,False,True,True,True,True,0.03218611689349706,0.032734677293333556,cpu,7.738317757009346,2
graph_seed_0,graph,0,none,crowded_ood:4:1330887711,1330887711,4,crowded_ood,crowded,False,True,True,False,True,False,False,False,125,dropped,aa48439733886bd583b01221039413a8842465cf1179720858e892cb1800f5d1,69b0fe812510dba03b6ae856e36605af739c02cd919fbcc3e63352ddb4e7f5d8,0.18221303261816502,0.9475628198373613,True,0.032,0.0,0.0,1.0,False,object_2,True,True,True,1254,1347,1656,1656,False,True,True,False,True,False,False,False,False,0.023950942800104083,-0.10345302806915457,cpu,7.776,2
graph_edge_shuffle_seed_0,graph,0,edge_shuffle,crowded_ood:4:1330887711,1330887711,4,crowded_ood,crowded,False,False,False,False,False,False,False,False,180,timeout,aa48439733886bd583b01221039413a8842465cf1179720858e892cb1800f5d1,69b0fe812510dba03b6ae856e36605af739c02cd919fbcc3e63352ddb4e7f5d8,0.0,0.0,False,0.08333333333333333,0.20555555555555555,0.0,0.8791666666666667,False,,False,False,False,,,0,0,False,False,False,False,False,False,False,False,False,-0.21449478819221265,-0.03267914996080459,cpu,7.844444444444444,1
graph_seed_0,graph,0,none,crowded_ood:4:1400296105,1400296105,4,crowded_ood,crowded,False,False,False,False,False,False,False,False,180,timeout,aa48439733886bd583b01221039413a8842465cf1179720858e892cb1800f5d1,6c9386fee32b3112384e291904ac61072e9c2b074d6f934418a90f900c6f34ec,0.0,0.0,False,0.5611111111111111,0.36666666666666664,0.0,0.7902777777777777,False,,False,False,False,,,0,0,False,False,False,False,False,False,False,False,False,-0.053183131426090116,-0.12030691055687409,cpu,7.844444444444444,1
graph_edge_shuffle_seed_0,graph,0,edge_shuffle,crowded_ood:4:1400296105,1400296105,4,crowded_ood,crowded,False,False,False,False,False,False,False,False,180,timeout,aa48439733886bd583b01221039413a8842465cf1179720858e892cb1800f5d1,6c9386fee32b3112384e291904ac61072e9c2b074d6f934418a90f900c6f34ec,0.0,0.0,False,0.1,0.45555555555555555,0.0,0.7708333333333334,False,,False,False,False,,,0,0,False,False,False,False,False,False,False,False,False,-0.05142712731165945,-0.12110600173287636,cpu,7.844444444444444,1
graph_seed_0,graph,0,none,crowded_ood:5:440647837,440647837,5,crowded_ood,crowded,False,False,False,False,False,False,False,False,180,timeout,7b1d1f028bd64e4e70b4be9244c4f91421732bd9e1ebfcdce2ebdedb44736588,e4c5ec95baa6024fb1438fc81a655d84830edd1763b074e8f2534cb923df23e9,0.0,0.0,False,0.2722222222222222,0.044444444444444446,0.0,0.9777777777777777,False,,False,False,False,,,0,0,False,False,False,False,False,False,False,False,False,-0.08738461405306029,-0.05259315517636083,cpu,7.844444444444444,1
graph_edge_shuffle_seed_0,graph,0,edge_shuffle,crowded_ood:5:440647837,440647837,5,crowded_ood,crowded,False,False,False,False,False,False,False,False,180,timeout,7b1d1f028bd64e4e70b4be9244c4f91421732bd9e1ebfcdce2ebdedb44736588,e4c5ec95baa6024fb1438fc81a655d84830edd1763b074e8f2534cb923df23e9,0.0,0.0,False,0.09444444444444444,0.2611111111111111,0.0,0.8444444444444444,False,,False,False,False,,,0,0,False,False,False,False,False,False,False,False,False,-0.08738461405303326,-0.05259315517973194,cpu,7.844444444444444,1
graph_seed_0,graph,0,none,crowded_ood:5:706795356,706795356,5,crowded_ood,crowded,False,False,False,False,False,False,False,False,180,timeout,7b1d1f028bd64e4e70b4be9244c4f91421732bd9e1ebfcdce2ebdedb44736588,a9a29b128753b92f90185d00c5c7a545c9ce44480844e29b3065ec937c0106d4,0.0,0.0,False,0.044444444444444446,0.43333333333333335,0.0,0.7833333333333333,False,,False,False,False,,,0,0,False,False,False,False,False,False,False,False,False,-0.04065275672078253,-0.11932996364327508,cpu,7.844444444444444,1
graph_edge_shuffle_seed_0,graph,0,edge_shuffle,crowded_ood:5:706795356,706795356,5,crowded_ood,crowded,False,False,False,False,False,False,False,False,180,timeout,7b1d1f028bd64e4e70b4be9244c4f91421732bd9e1ebfcdce2ebdedb44736588,a9a29b128753b92f90185d00c5c7a545c9ce44480844e29b3065ec937c0106d4,0.0,0.0,False,0.07222222222222222,0.32222222222222224,0.0,0.8305555555555556,False,,False,False,False,,,0,0,False,False,False,False,False,False,False,False,False,-0.04065275672078253,-0.11932996364327508,cpu,7.844444444444444,1
graph_seed_0,graph,0,none,crowded_ood:5:4272924380,4272924380,5,crowded_ood,crowded,True,True,True,False,False,True,False,False,118,success,7b1d1f028bd64e4e70b4be9244c4f91421732bd9e1ebfcdce2ebdedb44736588,d37c56aea19737c2fb659be4b11296d79b3e54c59aafcb170f6f38ee49ecf9d0,0.3038389887660742,0.9190906700504109,False,0.15254237288135594,0.0,0.0,1.0,False,object_0,True,True,True,775,841,1871,810,False,False,True,True,False,True,True,True,True,0.01999382631659926,0.006150862518502432,cpu,7.762711864406779,2
graph_edge_shuffle_seed_0,graph,0,edge_shuffle,crowded_ood:5:4272924380,4272924380,5,crowded_ood,crowded,False,False,False,False,False,False,False,False,180,timeout,7b1d1f028bd64e4e70b4be9244c4f91421732bd9e1ebfcdce2ebdedb44736588,d37c56aea19737c2fb659be4b11296d79b3e54c59aafcb170f6f38ee49ecf9d0,0.0,0.0,False,0.5,0.4777777777777778,0.0,0.725,False,,False,False,False,,,0,0,False,False,False,False,False,False,False,False,False,-0.22567333082053936,-0.16896876721420548,cpu,7.844444444444444,1
graph_seed_0,graph,0,none,crowded_ood:5:1480494405,1480494405,5,crowded_ood,crowded,False,False,False,False,False,False,False,False,180,timeout,7b1d1f028bd64e4e70b4be9244c4f91421732bd9e1ebfcdce2ebdedb44736588,876a67dec1695a09b8a38b5c8208af400a8b81436d13b1801f1f268a1f319c76,0.0,0.0,False,0.5,0.3611111111111111,0.0,0.7708333333333334,False,,False,False,False,,,0,0,False,False,False,False,False,False,False,False,False,-0.0475364772270156,-0.17294329272427733,cpu,7.844444444444444,1
graph_edge_shuffle_seed_0,graph,0,edge_shuffle,crowded_ood:5:1480494405,1480494405,5,crowded_ood,crowded,False,False,False,False,False,False,False,False,180,timeout,7b1d1f028bd64e4e70b4be9244c4f91421732bd9e1ebfcdce2ebdedb44736588,876a67dec1695a09b8a38b5c8208af400a8b81436d13b1801f1f268a1f319c76,0.0,0.0,False,0.36666666666666664,0.39444444444444443,0.0,0.7708333333333334,False,,False,False,False,,,0,0,False,False,False,False,False,False,False,False,False,-0.04625364426496049,-0.17415517672555292,cpu,7.844444444444444,1
graph_seed_0,graph,0,none,crowded_ood:5:4077794231,4077794231,5,crowded_ood,crowded,True,True,True,False,False,True,False,False,109,success,7b1d1f028bd64e4e70b4be9244c4f91421732bd9e1ebfcdce2ebdedb44736588,6d191a3acca1905fb3d4a2fee93236d3ab6ade0031b0a4736de2593b603e637e,0.23571288399398327,0.9565913336405374,False,0.1559633027522936,0.0,0.0,1.0,False,object_1,True,True,True,830,915,1601,965,False,False,True,True,False,True,True,True,True,0.022296480378547194,0.032495442905225436,cpu,7.743119266055046,2
graph_edge_shuffle_seed_0,graph,0,edge_shuffle,crowded_ood:5:4077794231,4077794231,5,crowded_ood,crowded,False,True,True,False,False,False,False,False,180,timeout,7b1d1f028bd64e4e70b4be9244c4f91421732bd9e1ebfcdce2ebdedb44736588,6d191a3acca1905fb3d4a2fee93236d3ab6ade0031b0a4736de2593b603e637e,0.23639842774719,0.9534658263224682,False,0.06111111111111111,0.06666666666666667,0.0,0.9666666666666667,False,object_1,True,True,True,821,919,3479,1567,False,False,True,False,False,False,False,False,False,-0.04944578034866187,0.006073702316698192,cpu,7.844444444444444,1
